YEAR;MONTH_NUM;MONTH_MON;APT_ICAO;APT_NAME;STATE_NAME;ASMA_RADIUS;FLT_ASMA_UNIMP_2;TIME_ASMA_UNIMP_2;TIME_ASMA_ADD_2;PIVOT_LABEL
2015;11;NOV;ENZV;Stavanger;Norway;40;2.283;26.411;1.906;Stavanger (ENZV)
2015;12;DEC;ENZV;Stavanger;Norway;40;1.853;21.478;2.195;Stavanger (ENZV)
2015;1;JAN;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;2;FEB;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;3;MAR;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;4;APR;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;5;MAY;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;6;JUN;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;7;JUL;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;8;AUG;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;9;SEP;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;10;OCT;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;11;NOV;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;12;DEC;EPWA;Warszawa/ Chopina;Poland;40;;;;Warszawa/ Chopina (EPWA)
2015;1;JAN;ESGG;Gîteborg;Sweden;40;2.418;30.843;3.489;Gîteborg (ESGG)
2015;2;FEB;ESGG;Gîteborg;Sweden;40;2.405;30.611;2.500;Gîteborg (ESGG)
2015;3;MAR;ESGG;Gîteborg;Sweden;40;2.778;35.205;1.702;Gîteborg (ESGG)
2015;4;APR;ESGG;Gîteborg;Sweden;40;2.785;35.783;1.105;Gîteborg (ESGG)
2015;5;MAY;ESGG;Gîteborg;Sweden;40;2.938;37.862;1.764;Gîteborg (ESGG)
2015;6;JUN;ESGG;Gîteborg;Sweden;40;3.023;39.074;965;Gîteborg (ESGG)
2015;7;JUL;ESGG;Gîteborg;Sweden;40;2.561;33.792;610;Gîteborg (ESGG)
2015;8;AUG;ESGG;Gîteborg;Sweden;40;2.794;36.284;0;Gîteborg (ESGG)
2015;9;SEP;ESGG;Gîteborg;Sweden;40;3.074;40.160;161;Gîteborg (ESGG)
2015;10;OCT;ESGG;Gîteborg;Sweden;40;3.011;39.391;0;Gîteborg (ESGG)
2015;11;NOV;ESGG;Gîteborg;Sweden;40;2.806;37.026;1.342;Gîteborg (ESGG)
2015;12;DEC;ESGG;Gîteborg;Sweden;40;2.484;33.179;1.603;Gîteborg (ESGG)
2015;1;JAN;ESSA;Stockholm/ Arlanda;Sweden;40;7.855;94.208;13.086;Stockholm/ Arlanda (ESSA)
2015;2;FEB;ESSA;Stockholm/ Arlanda;Sweden;40;8.071;96.786;13.547;Stockholm/ Arlanda (ESSA)
2015;3;MAR;ESSA;Stockholm/ Arlanda;Sweden;40;9.346;112.300;13.189;Stockholm/ Arlanda (ESSA)
2015;4;APR;ESSA;Stockholm/ Arlanda;Sweden;40;9.483;114.054;13.377;Stockholm/ Arlanda (ESSA)
2015;5;MAY;ESSA;Stockholm/ Arlanda;Sweden;40;9.818;118.757;11.106;Stockholm/ Arlanda (ESSA)
2015;6;JUN;ESSA;Stockholm/ Arlanda;Sweden;40;9.783;117.811;10.984;Stockholm/ Arlanda (ESSA)
2015;7;JUL;ESSA;Stockholm/ Arlanda;Sweden;40;8.131;97.265;5.747;Stockholm/ Arlanda (ESSA)
2015;8;AUG;ESSA;Stockholm/ Arlanda;Sweden;40;9.140;110.633;6.950;Stockholm/ Arlanda (ESSA)
2015;9;SEP;ESSA;Stockholm/ Arlanda;Sweden;40;9.789;118.699;10.894;Stockholm/ Arlanda (ESSA)
2015;10;OCT;ESSA;Stockholm/ Arlanda;Sweden;40;9.971;120.093;11.698;Stockholm/ Arlanda (ESSA)
2015;11;NOV;ESSA;Stockholm/ Arlanda;Sweden;40;9.048;109.483;18.500;Stockholm/ Arlanda (ESSA)
2015;12;DEC;ESSA;Stockholm/ Arlanda;Sweden;40;8.152;98.572;19.392;Stockholm/ Arlanda (ESSA)
2015;1;JAN;EVRA;Riga;Latvia;40;2.355;29.783;2.021;Riga (EVRA)
2015;2;FEB;EVRA;Riga;Latvia;40;2.029;25.618;1.419;Riga (EVRA)
2015;3;MAR;EVRA;Riga;Latvia;40;2.454;30.881;2.024;Riga (EVRA)
2015;4;APR;EVRA;Riga;Latvia;40;2.757;34.019;1.580;Riga (EVRA)
2015;5;MAY;EVRA;Riga;Latvia;40;2.979;37.062;1.719;Riga (EVRA)
2015;6;JUN;EVRA;Riga;Latvia;40;3.064;38.209;909;Riga (EVRA)
2015;7;JUL;EVRA;Riga;Latvia;40;3.141;39.230;1.051;Riga (EVRA)
2015;8;AUG;EVRA;Riga;Latvia;40;3.149;38.740;697;Riga (EVRA)
2015;9;SEP;EVRA;Riga;Latvia;40;3.054;38.246;2.271;Riga (EVRA)
2015;10;OCT;EVRA;Riga;Latvia;40;2.933;36.515;1.719;Riga (EVRA)
2015;11;NOV;EVRA;Riga;Latvia;40;2.598;32.882;2.648;Riga (EVRA)
2015;12;DEC;EVRA;Riga;Latvia;40;2.553;32.197;2.787;Riga (EVRA)
2015;1;JAN;GCFV;Fuerteventura;Spain;40;1.473;20.701;1.174;Fuerteventura (GCFV)
2015;2;FEB;GCFV;Fuerteventura;Spain;40;1.340;18.934;950;Fuerteventura (GCFV)
2015;3;MAR;GCFV;Fuerteventura;Spain;40;1.435;20.340;1.101;Fuerteventura (GCFV)
2015;4;APR;GCFV;Fuerteventura;Spain;40;1.441;20.336;458;Fuerteventura (GCFV)
2015;5;MAY;GCFV;Fuerteventura;Spain;40;1.406;19.884;144;Fuerteventura (GCFV)
2015;6;JUN;GCFV;Fuerteventura;Spain;40;1.380;19.534;468;Fuerteventura (GCFV)
2015;7;JUL;GCFV;Fuerteventura;Spain;40;1.601;22.732;175;Fuerteventura (GCFV)
2015;8;AUG;GCFV;Fuerteventura;Spain;40;1.807;25.734;756;Fuerteventura (GCFV)
2015;9;SEP;GCFV;Fuerteventura;Spain;40;1.446;20.488;52;Fuerteventura (GCFV)
2015;10;OCT;GCFV;Fuerteventura;Spain;40;1.606;22.488;522;Fuerteventura (GCFV)
2015;11;NOV;GCFV;Fuerteventura;Spain;40;1.503;21.334;600;Fuerteventura (GCFV)
2015;12;DEC;GCFV;Fuerteventura;Spain;40;1.544;21.119;625;Fuerteventura (GCFV)
2015;1;JAN;GCLP;Gran Canaria;Spain;40;3.755;53.801;7.506;Gran Canaria (GCLP)
2015;2;FEB;GCLP;Gran Canaria;Spain;40;3.376;48.201;8.566;Gran Canaria (GCLP)
2015;3;MAR;GCLP;Gran Canaria;Spain;40;3.599;50.538;5.918;Gran Canaria (GCLP)
2015;4;APR;GCLP;Gran Canaria;Spain;40;3.284;46.348;3.965;Gran Canaria (GCLP)
2015;5;MAY;GCLP;Gran Canaria;Spain;40;2.743;38.015;1.802;Gran Canaria (GCLP)
2015;6;JUN;GCLP;Gran Canaria;Spain;40;2.645;36.904;2.510;Gran Canaria (GCLP)
2015;7;JUL;GCLP;Gran Canaria;Spain;40;3.096;43.259;3.202;Gran Canaria (GCLP)
2015;8;AUG;GCLP;Gran Canaria;Spain;40;3.142;44.050;3.421;Gran Canaria (GCLP)
2015;9;SEP;GCLP;Gran Canaria;Spain;40;2.768;38.743;1.902;Gran Canaria (GCLP)
2015;10;OCT;GCLP;Gran Canaria;Spain;40;3.298;45.499;4.741;Gran Canaria (GCLP)
2015;11;NOV;GCLP;Gran Canaria;Spain;40;3.727;52.786;4.731;Gran Canaria (GCLP)
2015;12;DEC;GCLP;Gran Canaria;Spain;40;3.659;49.320;5.061;Gran Canaria (GCLP)
2015;1;JAN;GCRR;Lanzarote;Spain;40;;;;Lanzarote (GCRR)
2015;2;FEB;GCRR;Lanzarote;Spain;40;;;;Lanzarote (GCRR)
2015;3;MAR;GCRR;Lanzarote;Spain;40;2.000;27.278;1.228;Lanzarote (GCRR)
2015;4;APR;GCRR;Lanzarote;Spain;40;2.002;27.362;1.273;Lanzarote (GCRR)
2015;5;MAY;GCRR;Lanzarote;Spain;40;1.969;26.874;640;Lanzarote (GCRR)
2015;6;JUN;GCRR;Lanzarote;Spain;40;1.949;26.553;828;Lanzarote (GCRR)
2015;7;JUL;GCRR;Lanzarote;Spain;40;2.110;28.931;717;Lanzarote (GCRR)
2015;8;AUG;GCRR;Lanzarote;Spain;40;2.280;31.428;1.245;Lanzarote (GCRR)
2015;9;SEP;GCRR;Lanzarote;Spain;40;1.899;26.027;305;Lanzarote (GCRR)
2015;10;OCT;GCRR;Lanzarote;Spain;40;2.050;28.089;1.691;Lanzarote (GCRR)
2015;11;NOV;GCRR;Lanzarote;Spain;40;1.919;26.276;712;Lanzarote (GCRR)
2015;12;DEC;GCRR;Lanzarote;Spain;40;1.949;26.595;780;Lanzarote (GCRR)
2015;1;JAN;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.537;32.549;2.739;Tenerife Sur/Reina Sofia (GCTS)
2015;2;FEB;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.260;28.898;1.768;Tenerife Sur/Reina Sofia (GCTS)
2015;3;MAR;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.492;31.898;1.934;Tenerife Sur/Reina Sofia (GCTS)
2015;4;APR;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.198;28.032;752;Tenerife Sur/Reina Sofia (GCTS)
2015;5;MAY;GCTS;Tenerife Sur/Reina Sofia;Spain;40;1.823;23.469;799;Tenerife Sur/Reina Sofia (GCTS)
2015;6;JUN;GCTS;Tenerife Sur/Reina Sofia;Spain;40;1.756;22.498;670;Tenerife Sur/Reina Sofia (GCTS)
2015;7;JUL;GCTS;Tenerife Sur/Reina Sofia;Spain;40;1.981;25.642;1.121;Tenerife Sur/Reina Sofia (GCTS)
2015;8;AUG;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.093;27.115;1.102;Tenerife Sur/Reina Sofia (GCTS)
2015;9;SEP;GCTS;Tenerife Sur/Reina Sofia;Spain;40;1.873;24.054;200;Tenerife Sur/Reina Sofia (GCTS)
2015;10;OCT;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.288;28.900;1.011;Tenerife Sur/Reina Sofia (GCTS)
2015;11;NOV;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.442;31.712;2.133;Tenerife Sur/Reina Sofia (GCTS)
2015;12;DEC;GCTS;Tenerife Sur/Reina Sofia;Spain;40;2.583;33.785;2.241;Tenerife Sur/Reina Sofia (GCTS)
2015;1;JAN;GCXO;Tenerife North;Spain;40;874;10.425;656;Tenerife North (GCXO)
2015;2;FEB;GCXO;Tenerife North;Spain;40;803;9.385;463;Tenerife North (GCXO)
2015;3;MAR;GCXO;Tenerife North;Spain;40;917;10.843;392;Tenerife North (GCXO)
2015;4;APR;GCXO;Tenerife North;Spain;40;991;11.525;405;Tenerife North (GCXO)
2015;5;MAY;GCXO;Tenerife North;Spain;40;997;11.669;214;Tenerife North (GCXO)
2015;6;JUN;GCXO;Tenerife North;Spain;40;981;11.312;809;Tenerife North (GCXO)
2015;7;JUL;GCXO;Tenerife North;Spain;40;1.111;12.865;160;Tenerife North (GCXO)
2015;8;AUG;GCXO;Tenerife North;Spain;40;1.336;15.494;470;Tenerife North (GCXO)
2015;9;SEP;GCXO;Tenerife North;Spain;40;1.039;12.149;541;Tenerife North (GCXO)
2015;10;OCT;GCXO;Tenerife North;Spain;40;965;11.305;883;Tenerife North (GCXO)
2015;11;NOV;GCXO;Tenerife North;Spain;40;956;11.503;275;Tenerife North (GCXO)
2015;12;DEC;GCXO;Tenerife North;Spain;40;1.064;13.055;505;Tenerife North (GCXO)
2015;1;JAN;LBSF;Sofia;Bulgaria;40;1.582;20.434;894;Sofia (LBSF)
2015;2;FEB;LBSF;Sofia;Bulgaria;40;1.429;17.942;481;Sofia (LBSF)
2015;3;MAR;LBSF;Sofia;Bulgaria;40;1.603;20.102;1.103;Sofia (LBSF)
2015;4;APR;LBSF;Sofia;Bulgaria;40;1.665;21.755;427;Sofia (LBSF)
2015;5;MAY;LBSF;Sofia;Bulgaria;40;1.767;22.325;234;Sofia (LBSF)
2015;6;JUN;LBSF;Sofia;Bulgaria;40;1.813;22.875;661;Sofia (LBSF)
2015;7;JUL;LBSF;Sofia;Bulgaria;40;1.896;23.633;0;Sofia (LBSF)
2015;8;AUG;LBSF;Sofia;Bulgaria;40;1.955;23.422;197;Sofia (LBSF)
2015;9;SEP;LBSF;Sofia;Bulgaria;40;1.920;24.043;332;Sofia (LBSF)
2015;10;OCT;LBSF;Sofia;Bulgaria;40;1.795;22.109;709;Sofia (LBSF)
2015;11;NOV;LBSF;Sofia;Bulgaria;40;1.544;20.212;791;Sofia (LBSF)
2015;12;DEC;LBSF;Sofia;Bulgaria;40;1.614;20.926;1.601;Sofia (LBSF)
2015;1;JAN;LEAL;Alicante;Spain;40;1.883;26.050;562;Alicante (LEAL)
2015;2;FEB;LEAL;Alicante;Spain;40;1.812;24.927;1.019;Alicante (LEAL)
2015;3;MAR;LEAL;Alicante;Spain;40;2.291;32.219;935;Alicante (LEAL)
2015;4;APR;LEAL;Alicante;Spain;40;3.183;45.066;3.350;Alicante (LEAL)
2015;5;MAY;LEAL;Alicante;Spain;40;3.453;49.137;1.314;Alicante (LEAL)
2015;6;JUN;LEAL;Alicante;Spain;40;3.590;51.091;1.521;Alicante (LEAL)
2015;7;JUL;LEAL;Alicante;Spain;40;4.085;58.498;2.368;Alicante (LEAL)
2015;8;AUG;LEAL;Alicante;Spain;40;4.092;58.315;3.451;Alicante (LEAL)
2015;9;SEP;LEAL;Alicante;Spain;40;3.563;50.629;2.961;Alicante (LEAL)
2015;10;OCT;LEAL;Alicante;Spain;40;3.444;48.595;3.194;Alicante (LEAL)
2015;11;NOV;LEAL;Alicante;Spain;40;2.378;33.404;1.333;Alicante (LEAL)
2015;12;DEC;LEAL;Alicante;Spain;40;2.365;33.458;1.380;Alicante (LEAL)
2015;1;JAN;LEBB;Bilbao;Spain;40;1.278;15.941;1.257;Bilbao (LEBB)
2015;2;FEB;LEBB;Bilbao;Spain;40;1.298;16.132;1.315;Bilbao (LEBB)
2015;3;MAR;LEBB;Bilbao;Spain;40;1.540;19.212;1.023;Bilbao (LEBB)
2015;4;APR;LEBB;Bilbao;Spain;40;1.769;22.265;806;Bilbao (LEBB)
2015;5;MAY;LEBB;Bilbao;Spain;40;1.807;22.666;1.188;Bilbao (LEBB)
2015;6;JUN;LEBB;Bilbao;Spain;40;1.920;24.127;1.100;Bilbao (LEBB)
2015;7;JUL;LEBB;Bilbao;Spain;40;2.032;25.369;804;Bilbao (LEBB)
2015;8;AUG;LEBB;Bilbao;Spain;40;1.853;23.132;760;Bilbao (LEBB)
2015;9;SEP;LEBB;Bilbao;Spain;40;1.840;23.037;1.324;Bilbao (LEBB)
2015;10;OCT;LEBB;Bilbao;Spain;40;1.792;22.700;1.169;Bilbao (LEBB)
2015;11;NOV;LEBB;Bilbao;Spain;40;1.500;18.943;1.261;Bilbao (LEBB)
2015;12;DEC;LEBB;Bilbao;Spain;40;1.404;17.896;1.403;Bilbao (LEBB)
2015;1;JAN;LEBL;Barcelona;Spain;40;8.761;109.288;10.523;Barcelona (LEBL)
2015;2;FEB;LEBL;Barcelona;Spain;40;8.369;105.455;10.682;Barcelona (LEBL)
2015;3;MAR;LEBL;Barcelona;Spain;40;10.186;134.585;19.266;Barcelona (LEBL)
2015;4;APR;LEBL;Barcelona;Spain;40;11.823;153.836;24.050;Barcelona (LEBL)
2015;5;MAY;LEBL;Barcelona;Spain;40;12.585;157.539;31.564;Barcelona (LEBL)
2015;6;JUN;LEBL;Barcelona;Spain;40;12.999;164.238;32.515;Barcelona (LEBL)
2015;7;JUL;LEBL;Barcelona;Spain;40;13.664;174.709;34.746;Barcelona (LEBL)
2015;8;AUG;LEBL;Barcelona;Spain;40;13.813;176.715;31.399;Barcelona (LEBL)
2015;9;SEP;LEBL;Barcelona;Spain;40;13.009;169.992;30.663;Barcelona (LEBL)
2015;10;OCT;LEBL;Barcelona;Spain;40;12.180;157.021;22.143;Barcelona (LEBL)
2015;11;NOV;LEBL;Barcelona;Spain;40;9.870;124.784;13.074;Barcelona (LEBL)
2015;12;DEC;LEBL;Barcelona;Spain;40;9.647;120.362;11.872;Barcelona (LEBL)
2015;1;JAN;LEIB;Ibiza;Spain;40;407;5.085;0;Ibiza (LEIB)
2015;2;FEB;LEIB;Ibiza;Spain;40;428;5.472;36;Ibiza (LEIB)
2015;3;MAR;LEIB;Ibiza;Spain;40;600;7.654;0;Ibiza (LEIB)
2015;4;APR;LEIB;Ibiza;Spain;40;1.210;15.429;577;Ibiza (LEIB)
2015;5;MAY;LEIB;Ibiza;Spain;40;2.442;31.558;786;Ibiza (LEIB)
2015;6;JUN;LEIB;Ibiza;Spain;40;3.559;45.844;2.461;Ibiza (LEIB)
2015;7;JUL;LEIB;Ibiza;Spain;40;4.819;63.882;4.024;Ibiza (LEIB)
2015;8;AUG;LEIB;Ibiza;Spain;40;5.354;73.213;5.320;Ibiza (LEIB)
2015;9;SEP;LEIB;Ibiza;Spain;40;3.573;46.101;3.414;Ibiza (LEIB)
2015;10;OCT;LEIB;Ibiza;Spain;40;1.841;23.275;1.092;Ibiza (LEIB)
2015;11;NOV;LEIB;Ibiza;Spain;40;497;6.193;48;Ibiza (LEIB)
2015;12;DEC;LEIB;Ibiza;Spain;40;552;6.853;101;Ibiza (LEIB)
2015;1;JAN;LEMD;Madrid/ Barajas;Spain;40;13.419;178.469;16.369;Madrid/ Barajas (LEMD)
2015;2;FEB;LEMD;Madrid/ Barajas;Spain;40;12.522;167.964;16.282;Madrid/ Barajas (LEMD)
2015;3;MAR;LEMD;Madrid/ Barajas;Spain;40;14.381;190.173;15.380;Madrid/ Barajas (LEMD)
2015;4;APR;LEMD;Madrid/ Barajas;Spain;40;14.923;202.565;16.095;Madrid/ Barajas (LEMD)
2015;5;MAY;LEMD;Madrid/ Barajas;Spain;40;15.656;211.247;17.234;Madrid/ Barajas (LEMD)
2015;6;JUN;LEMD;Madrid/ Barajas;Spain;40;15.904;216.449;17.575;Madrid/ Barajas (LEMD)
2015;7;JUL;LEMD;Madrid/ Barajas;Spain;40;16.607;228.006;14.181;Madrid/ Barajas (LEMD)
2015;8;AUG;LEMD;Madrid/ Barajas;Spain;40;15.828;216.567;12.410;Madrid/ Barajas (LEMD)
2015;9;SEP;LEMD;Madrid/ Barajas;Spain;40;15.886;216.073;15.323;Madrid/ Barajas (LEMD)
2015;10;OCT;LEMD;Madrid/ Barajas;Spain;40;15.829;214.104;15.141;Madrid/ Barajas (LEMD)
2015;11;NOV;LEMD;Madrid/ Barajas;Spain;40;14.491;192.957;16.964;Madrid/ Barajas (LEMD)
2015;12;DEC;LEMD;Madrid/ Barajas;Spain;40;14.371;189.407;13.291;Madrid/ Barajas (LEMD)
2015;1;JAN;LEMG;M†laga;Spain;40;2.693;36.949;816;M†laga (LEMG)
2015;2;FEB;LEMG;M†laga;Spain;40;2.569;35.634;1.734;M†laga (LEMG)
2015;3;MAR;LEMG;M†laga;Spain;40;3.211;42.873;1.329;M†laga (LEMG)
2015;4;APR;LEMG;M†laga;Spain;40;4.670;62.005;5.777;M†laga (LEMG)
2015;5;MAY;LEMG;M†laga;Spain;40;5.176;67.508;4.314;M†laga (LEMG)
2015;6;JUN;LEMG;M†laga;Spain;40;5.162;67.787;7.745;M†laga (LEMG)
2015;7;JUL;LEMG;M†laga;Spain;40;5.948;77.617;5.936;M†laga (LEMG)
2015;8;AUG;LEMG;M†laga;Spain;40;6.166;81.411;6.364;M†laga (LEMG)
2015;9;SEP;LEMG;M†laga;Spain;40;5.121;67.771;4.162;M†laga (LEMG)
2015;10;OCT;LEMG;M†laga;Spain;40;4.872;63.910;4.014;M†laga (LEMG)
2015;11;NOV;LEMG;M†laga;Spain;40;3.061;41.166;2.030;M†laga (LEMG)
2015;12;DEC;LEMG;M†laga;Spain;40;3.018;40.197;1.785;M†laga (LEMG)
2015;1;JAN;LEPA;Palma de Mallorca;Spain;40;2.473;31.515;1.406;Palma de Mallorca (LEPA)
2015;2;FEB;LEPA;Palma de Mallorca;Spain;40;2.451;31.686;1.358;Palma de Mallorca (LEPA)
2015;3;MAR;LEPA;Palma de Mallorca;Spain;40;3.474;44.840;1.550;Palma de Mallorca (LEPA)
2015;4;APR;LEPA;Palma de Mallorca;Spain;40;6.382;82.514;6.780;Palma de Mallorca (LEPA)
2015;5;MAY;LEPA;Palma de Mallorca;Spain;40;8.803;109.117;14.412;Palma de Mallorca (LEPA)
2015;6;JUN;LEPA;Palma de Mallorca;Spain;40;9.454;114.103;17.234;Palma de Mallorca (LEPA)
2015;7;JUL;LEPA;Palma de Mallorca;Spain;40;11.066;137.648;19.591;Palma de Mallorca (LEPA)
2015;8;AUG;LEPA;Palma de Mallorca;Spain;40;11.734;150.655;21.095;Palma de Mallorca (LEPA)
2015;9;SEP;LEPA;Palma de Mallorca;Spain;40;9.515;124.063;17.553;Palma de Mallorca (LEPA)
2015;10;OCT;LEPA;Palma de Mallorca;Spain;40;7.828;102.987;10.575;Palma de Mallorca (LEPA)
2015;11;NOV;LEPA;Palma de Mallorca;Spain;40;2.936;38.100;1.613;Palma de Mallorca (LEPA)
2015;12;DEC;LEPA;Palma de Mallorca;Spain;40;2.685;34.330;1.446;Palma de Mallorca (LEPA)
2015;1;JAN;LEVC;Valencia;Spain;40;1.601;20.968;478;Valencia (LEVC)
2015;2;FEB;LEVC;Valencia;Spain;40;1.518;19.890;713;Valencia (LEVC)
2015;3;MAR;LEVC;Valencia;Spain;40;1.789;23.470;822;Valencia (LEVC)
2015;4;APR;LEVC;Valencia;Spain;40;2.126;28.167;1.195;Valencia (LEVC)
2015;5;MAY;LEVC;Valencia;Spain;40;2.154;28.430;874;Valencia (LEVC)
2015;6;JUN;LEVC;Valencia;Spain;40;2.233;29.647;642;Valencia (LEVC)
2015;7;JUL;LEVC;Valencia;Spain;40;2.471;32.919;1.329;Valencia (LEVC)
2015;8;AUG;LEVC;Valencia;Spain;40;2.532;33.271;1.042;Valencia (LEVC)
2015;9;SEP;LEVC;Valencia;Spain;40;2.217;29.240;845;Valencia (LEVC)
2015;10;OCT;LEVC;Valencia;Spain;40;2.144;28.017;695;Valencia (LEVC)
2015;11;NOV;LEVC;Valencia;Spain;40;1.787;23.329;517;Valencia (LEVC)
2015;12;DEC;LEVC;Valencia;Spain;40;1.728;22.555;170;Valencia (LEVC)
2015;1;JAN;LEZL;Sevilla;Spain;40;1.143;14.067;374;Sevilla (LEZL)
2015;2;FEB;LEZL;Sevilla;Spain;40;1.128;13.570;419;Sevilla (LEZL)
2015;3;MAR;LEZL;Sevilla;Spain;40;1.390;16.719;342;Sevilla (LEZL)
2015;4;APR;LEZL;Sevilla;Spain;40;1.601;19.724;1.080;Sevilla (LEZL)
2015;5;MAY;LEZL;Sevilla;Spain;40;1.699;20.493;540;Sevilla (LEZL)
2015;6;JUN;LEZL;Sevilla;Spain;40;1.531;18.413;495;Sevilla (LEZL)
2015;7;JUL;LEZL;Sevilla;Spain;40;1.534;18.133;401;Sevilla (LEZL)
2015;8;AUG;LEZL;Sevilla;Spain;40;1.469;17.471;323;Sevilla (LEZL)
2015;9;SEP;LEZL;Sevilla;Spain;40;1.545;18.475;392;Sevilla (LEZL)
2015;10;OCT;LEZL;Sevilla;Spain;40;1.552;18.644;954;Sevilla (LEZL)
2015;11;NOV;LEZL;Sevilla;Spain;40;1.328;16.377;364;Sevilla (LEZL)
2015;12;DEC;LEZL;Sevilla;Spain;40;1.294;16.110;544;Sevilla (LEZL)
2015;1;JAN;LFLL;Lyon-Saint-ExupÇry;France;40;3.796;49.046;3.438;Lyon-Saint-ExupÇry (LFLL)
2015;2;FEB;LFLL;Lyon-Saint-ExupÇry;France;40;3.948;51.001;5.005;Lyon-Saint-ExupÇry (LFLL)
2015;3;MAR;LFLL;Lyon-Saint-ExupÇry;France;40;4.425;57.175;3.367;Lyon-Saint-ExupÇry (LFLL)
2015;4;APR;LFLL;Lyon-Saint-ExupÇry;France;40;4.445;57.492;4.760;Lyon-Saint-ExupÇry (LFLL)
2015;5;MAY;LFLL;Lyon-Saint-ExupÇry;France;40;4.564;58.583;4.740;Lyon-Saint-ExupÇry (LFLL)
2015;6;JUN;LFLL;Lyon-Saint-ExupÇry;France;40;4.767;61.469;4.940;Lyon-Saint-ExupÇry (LFLL)
2015;7;JUL;LFLL;Lyon-Saint-ExupÇry;France;40;4.734;60.907;3.584;Lyon-Saint-ExupÇry (LFLL)
2015;8;AUG;LFLL;Lyon-Saint-ExupÇry;France;40;4.225;54.556;573;Lyon-Saint-ExupÇry (LFLL)
2015;9;SEP;LFLL;Lyon-Saint-ExupÇry;France;40;4.657;59.910;3.857;Lyon-Saint-ExupÇry (LFLL)
2015;10;OCT;LFLL;Lyon-Saint-ExupÇry;France;40;4.576;59.289;3.909;Lyon-Saint-ExupÇry (LFLL)
2015;11;NOV;LFLL;Lyon-Saint-ExupÇry;France;40;3.885;50.144;3.943;Lyon-Saint-ExupÇry (LFLL)
2015;12;DEC;LFLL;Lyon-Saint-ExupÇry;France;40;3.921;50.716;2.471;Lyon-Saint-ExupÇry (LFLL)
2015;1;JAN;LFMN;Nice-Cìte d?Azur;France;40;3.685;50.623;2.480;Nice-Cìte d'Azur (LFMN)
2015;2;FEB;LFMN;Nice-Cìte d?Azur;France;40;3.585;49.255;5.470;Nice-Cìte d'Azur (LFMN)
2015;3;MAR;LFMN;Nice-Cìte d?Azur;France;40;4.508;62.260;8.298;Nice-Cìte d'Azur (LFMN)
2015;4;APR;LFMN;Nice-Cìte d?Azur;France;40;5.358;75.151;7.935;Nice-Cìte d'Azur (LFMN)
2015;5;MAY;LFMN;Nice-Cìte d?Azur;France;40;6.567;91.917;15.050;Nice-Cìte d'Azur (LFMN)
2015;6;JUN;LFMN;Nice-Cìte d?Azur;France;40;6.620;92.892;12.640;Nice-Cìte d'Azur (LFMN)
2015;7;JUL;LFMN;Nice-Cìte d?Azur;France;40;7.873;110.126;19.425;Nice-Cìte d'Azur (LFMN)
2015;8;AUG;LFMN;Nice-Cìte d?Azur;France;40;7.741;108.065;14.290;Nice-Cìte d'Azur (LFMN)
2015;9;SEP;LFMN;Nice-Cìte d?Azur;France;40;6.483;90.411;12.495;Nice-Cìte d'Azur (LFMN)
2015;10;OCT;LFMN;Nice-Cìte d?Azur;France;40;5.498;76.433;9.515;Nice-Cìte d'Azur (LFMN)
2015;11;NOV;LFMN;Nice-Cìte d?Azur;France;40;3.962;54.368;6.903;Nice-Cìte d'Azur (LFMN)
2015;12;DEC;LFMN;Nice-Cìte d?Azur;France;40;3.897;53.470;4.056;Nice-Cìte d'Azur (LFMN)
2015;1;JAN;LFPG;Paris-Charles-de-Gaulle;France;40;17.668;251.864;23.631;Paris-Charles-de-Gaulle (LFPG)
2015;2;FEB;LFPG;Paris-Charles-de-Gaulle;France;40;16.331;239.609;17.059;Paris-Charles-de-Gaulle (LFPG)
2015;3;MAR;LFPG;Paris-Charles-de-Gaulle;France;40;18.540;271.659;14.154;Paris-Charles-de-Gaulle (LFPG)
