flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
d1420eaa-ecac-4024-b615-42d740bcc945,BAW791,GEUPA,A319,0x400801,ESGG,EGLL,['0000' '6204'],2017-08-07T09:29:34Z,2017-08-07T11:28:28Z,['0xe62b677' 472615]
d183026f-ff2c-4aad-8141-0c3d75d89dca,SHT13H,GEUYI,A320,0x406250,EGNT,EGLL,['0000' '7743'],2017-08-07T10:34:28Z,2017-08-07T11:45:55Z,['0xe62d7bb' 474999]
d1bbeb6b-0a50-45cf-9cd5-0fc0f86d2f5e,BAW18A,GVIIS,B772,0x4006C4,KJFK,EGLL,['0000' '5476' '4732'],2017-08-07T08:15:21Z,2017-08-07T09:50:52Z,['0xe621785' 475868]
d1f25d43-bacf-44fb-bd27-efa7ead27978,BAW8KK,NA,NA,0x06A01B,EPKK,EGLL,['2043'],2017-08-07T11:44:38Z,2017-08-07T13:57:34Z,[480114]
d26ff088-bfe5-4c17-9837-829cec2660d4,BEL2AH,OOSND,A320,0x44CDC4,EBBR,EGLL,['0000' '4407'],2017-08-07T08:16:39Z,2017-08-07T09:13:14Z,['0xe629425' 472692]
d292c545-8f7e-4ddb-96b8-7152a22c1ba9,DAL194,N721TW,B752,0xA9A901,KPHL,EGLL,['2766' '2000' '5445'],2017-08-07T04:26:39Z,2017-08-07T06:00:24Z,['0xe61854e' 468828]
d3abc693-0610-4747-908c-c86201859450,EWG50L,DAEWS,A320,0x3C56F3,EDDL,EGLL,['4123' '4113' '1341'],2017-08-07T16:48:56Z,2017-08-07T18:02:41Z,['0xe63e4e5' 474627]
d3f85618-9f22-4c67-bfc7-1705174de35f,DLH906,DAINB,A20N,0x3C65C2,EDDF,EGLL,['0000' '0137' '0610'],2017-08-07T10:08:24Z,2017-08-07T11:43:53Z,['0xe62c8f0' 478271]
d44c2a16-1a8c-4d44-9b03-3432d03f072a,AAL732,NA,NA,0xA2C094,KCLT,EGLL,['5453'],2017-08-07T08:12:45Z,2017-08-07T09:45:28Z,[475950]
d47fb6e4-0e26-4cef-b030-c1ecb5e0771d,BAW6,NA,NA,0x406F76,RJAA,EGLL,['2003'],2017-08-07T12:45:33Z,2017-08-07T16:08:10Z,[475327]
d4eb8644-daba-4164-a49c-c0e7bbb994b5,AIC111,VTANY,B788,0x80073F,VIDP,EGLL,['3603' '3222' '2320'],2017-08-07T11:55:00Z,2017-08-07T17:33:12Z,['0xe62aada' 481465]
d4f50412-b454-4a99-b0b0-13e695be325a,UAE3,A6EEA,A388,0x896180,OMDB,EGLL,['0440' '3220' '4776' '2221' '4756'],2017-08-07T10:52:42Z,2017-08-07T17:21:16Z,['0xe62cca4' 484423]
d5654179-f010-42c4-a04c-0382eb3c7645,BAW62NL,GEUOE,A319,0x40093E,LIML,EGLL,['0423' '2747' '5720'],2017-08-07T09:24:43Z,2017-08-07T11:11:16Z,['0xe62b1f5' 473353]
d585e080-1b20-4e31-b46d-5e1ff6327dff,UAL077,N677UA,B763,0xA8F77C,KEWR,EGLL,['0161'],2017-08-07T08:10:55Z,2017-08-07T08:30:00Z,['0xe62936a']
d5956f79-67b1-49e5-9f6c-097a9e926519,THY5KY,TCJSZ,A321,0x4BAA7A,LTBA,EGLL,['0000' '3265' '3232' '7140' '6431'],2017-08-07T15:38:45Z,2017-08-07T19:30:42Z,['0xe63a90a' 491591]
